id,japanese,hiragana,kanji_references,romaji,english,category,jlpt_level,example_japanese,example_english,notes,part_of_speech,part_of_speech_references,frequency,pitch_accent
voc2672,岩石,がんせき,k0688,ganseki,rock; stone,nature,N2,岩石のサンプルを採取した。,We collected rock samples.,,noun,,medium,LHHL
voc2673,岩場,いわば,k0688,iwaba,rocky area,nature,N2,岩場を登るのは危険だ。,It is dangerous to climb rocky areas.,,noun,,low,LHHL
voc2674,練習,れんしゅう,k0689,renshuu,practice; training,education,N2,毎日練習することが大切だ。,It is important to practice every day.,,noun,,very high,LHHHH
voc2675,練り歩く,ねりあるく,k0689,neriaruku,to parade; to march,movement,N2,山車が町を練り歩いた。,The float paraded through the town.,,verb,,low,LHHHHHH
voc2676,命令,めいれい,k0690,meirei,order; command; instruction,abstract,N2,命令に従った。,I followed the order.,,noun,,high,LHHL
voc2677,指令,しれい,k0690,shirei,directive; order; command,abstract,N2,上司から指令を受けた。,I received a directive from my superior.,,noun,,medium,LHL
voc2678,角度,かくど,k0691,kakudo,angle; degree,abstract,N2,別の角度から考えた。,I thought about it from a different angle.,,noun,,high,LHL
voc2679,四角,しかく,k0691,shikaku,square; rectangle,abstract,N2,四角の紙を三角に折った。,I folded a square piece of paper into a triangle.,,noun,,medium,LHL
voc2680,貨物,かもつ,k0692,kamotsu,cargo; freight; goods,object,N2,貨物列車が通った。,A freight train passed by.,,noun,,medium,LHL
voc2681,外貨,がいか,k0692,gaika,foreign currency,money,N2,外貨に両替した。,I exchanged money into foreign currency.,,noun,,medium,LHL
voc2682,献血,けんけつ,k0693,kenketsu,blood donation,health,N2,献血センターに行った。,I went to the blood donation center.,,noun,,medium,LHHL
voc2683,血液,けつえき,k0693,ketsueki,blood,health,N2,血液検査を受けた。,I had a blood test.,,noun,,high,LHHHL
voc2684,温度,おんど,k0694,ondo,temperature,nature,N2,室内の温度を確認した。,I checked the indoor temperature.,,noun,,very high,LHL
voc2685,温泉,おんせん,k0694,onsen,hot spring,travel,N2,温泉に入ってリラックスした。,I relaxed in a hot spring.,,noun,,very high,LHHL
voc2686,温暖化,おんだんか,k0694,ondanka,global warming,nature,N2,地球温暖化が問題になっている。,Global warming is becoming a problem.,,noun,,high,LHHHHL
voc2687,季節,きせつ,k0695,kisetsu,season,nature,N2,春は一番好きな季節だ。,Spring is my favorite season.,,noun,,very high,LHL
voc2688,四季,しき,k0695,shiki,four seasons,nature,N2,日本には四季がある。,Japan has four seasons.,,noun,,high,LH
voc2689,星空,ほしぞら,k0696,hoshizora,starry sky,nature,N2,星空がきれいだった。,The starry sky was beautiful.,,noun,,medium,LHHL
voc2690,流れ星,ながれぼし,k0696,nagareboshi,shooting star,nature,N2,流れ星を見て願い事をした。,I made a wish on a shooting star.,,noun,,medium,LHHHHL
voc2691,倉庫,そうこ,k0697,souko,warehouse; storehouse,place,N2,荷物を倉庫に入れた。,I put the luggage in the warehouse.,,noun,,high,LHL
voc2692,車庫,しゃこ,k0697,shako,garage; car shed,place,N2,車を車庫に入れた。,I put the car in the garage.,,noun,,medium,LHL
voc2693,急坂,きゅうさか,k0698,kyuusaka,steep slope,nature,N2,急坂を自転車で下りた。,I cycled down the steep slope.,,noun,,low,LHHL
voc2694,坂道,さかみち,k0698,sakamichi,sloping road; hilly path,nature,N2,坂道を登るのは大変だ。,It is hard to climb a sloping road.,,noun,,medium,LHHL
voc2695,底辺,ていへん,k0699,teihen,base (of triangle); bottom rung,abstract,N2,社会の底辺を描いた小説だ。,It is a novel depicting the bottom rungs of society.,,noun,,low,LHHL
voc2696,海底,かいてい,k0699,kaitei,sea floor; ocean bottom,nature,N2,海底に沈んだ船を調査した。,We investigated the ship that sank to the ocean floor.,,noun,,medium,LHL
voc2697,寺院,じいん,k0700,jiiin,temple,place,N2,古い寺院を訪れた。,I visited an old temple.,,noun,,medium,LHL
voc2698,お寺,おてら,k0700,otera,temple (polite),place,N2,お寺でお参りした。,I prayed at the temple.,,noun,,very high,LHHL
voc2699,希望,きぼう,k0701,kibou,hope; wish; desire,abstract,N2,将来の希望を語った。,I talked about my hopes for the future.,,noun,,very high,LHL
voc2700,希少,きしょう,k0701,kishou,rare; scarce; uncommon,abstract,N2,希少な動物を守る活動をしている。,I am involved in activities to protect rare animals.,,noun / adjective,,medium,LHL
voc2701,仲間,なかま,k0702,nakama,companion; friend; colleague,people,N2,仲間と協力して仕事をした。,I worked with my colleagues in cooperation.,,noun,,very high,LHHL
voc2702,仲良し,なかよし,k0702,nakayoshi,good friends; close friends,people,N2,彼女とは仲良しだ。,She and I are good friends.,,noun,,high,LHHHL
voc2703,繁栄,はんえい,k0703,han'ei,prosperity; flourishing,abstract,N2,国の繁栄を願う。,I wish for the prosperity of the country.,,noun,,medium,LHHL
voc2704,栄養,えいよう,k0703,eiyou,nutrition; nourishment,health,N2,栄養バランスを考えて食事する。,I eat with nutritional balance in mind.,,noun,,high,LHHL
voc2705,紙幣,しへい,k0704,shihei,paper money; banknote,money,N2,新しい紙幣が発行された。,New banknotes have been issued.,,noun,,medium,LHL
voc2706,付け札,つけふだ,k0704,tsukefuda,label; tag; price tag,object,N2,商品に付け札をつけた。,I put a price tag on the product.,,noun,,low,LHHHH
voc2707,板書,ばんしょ,k0705,bansho,writing on the blackboard,education,N2,先生が黒板に板書した。,The teacher wrote on the blackboard.,,noun,,low,LHHL
voc2708,看板,かんばん,k0705,kanban,signboard; billboard; sign,object,N2,店の看板が目立つ。,The store's sign stands out.,,noun,,high,LHHL
voc2709,包装,ほうそう,k0706,housou,packaging; wrapping,object,N2,プレゼントを包装した。,I wrapped the gift.,,noun,,medium,LHHL
voc2710,包み,つつみ,k0706,tsutsumi,package; bundle; parcel,object,N2,包みを開けた。,I opened the package.,,noun,,medium,LHHL
voc2711,焼き鳥,やきとり,k0707,yakitori,grilled chicken on skewers,food,N2,焼き鳥を食べながらビールを飲んだ。,I drank beer while eating yakitori.,,noun,,high,LHHHL
voc2712,焼却,しょうきゃく,k0707,shoukyaku,incineration; burning,action,N2,ゴミを焼却した。,We incinerated the garbage.,,noun,,medium,LHHHL
voc2713,章節,しょうせつ,k0708,shousetsu,chapter and section,abstract,N2,本の章節を確認した。,I checked the chapters and sections of the book.,,noun,,low,LHHHL
voc2714,文章,ぶんしょう,k0708,bunshou,sentence; writing; text,education,N2,分かりやすい文章を書いた。,I wrote clear and easy-to-understand sentences.,,noun,,very high,LHHL
voc2715,照明,しょうめい,k0709,shoumei,lighting; illumination,object,N2,部屋の照明を変えた。,I changed the lighting in the room.,,noun,,high,LHHL
voc2716,照らす,てらす,k0709,terasu,to illuminate; to shine on,action,N2,懐中電灯で道を照らした。,I illuminated the road with a flashlight.,,verb,,medium,LHHL
voc2717,秒速,びょうそく,k0710,byousoku,speed per second,abstract,N2,光は秒速三十万キロメートルだ。,The speed of light is 300,000 km per second.,,noun,,low
voc2718,一秒,いちびょう,k0710,ichibyo,one second,time,N2,一秒も無駄にできない。,I cannot waste even one second.,,noun,,medium,LHHHL
voc2719,皮膚,ひふ,k0711,hifu,skin (medical term),health,N2,皮膚が乾燥している。,My skin is dry.,,noun,,high,LHL
voc2720,皮肉,ひにく,k0711,hiniku,irony; sarcasm,abstract,N2,皮肉な言い方をした。,He spoke sarcastically.,,noun,,medium,LHL
voc2721,漁師,りょうし,k0712,ryoushi,fisherman,people,N2,漁師が海に出た。,The fisherman went out to sea.,,noun,,medium,LHL
voc2722,漁港,ぎょこう,k0712,gyokou,fishing port,place,N2,漁港に新鮮な魚が並んでいた。,Fresh fish were lined up at the fishing port.,,noun,,medium,LHHL
voc2723,貯金,ちょきん,k0713,chokin,savings; deposit,money,N2,毎月少しずつ貯金している。,I save a little money every month.,,noun,,very high,LHL
voc2724,貯蓄,ちょちく,k0713,chochiku,savings; accumulation,money,N2,老後のために貯蓄する。,I save for retirement.,,noun,,medium,LHL
voc2725,柱時計,はしらどけい,k0714,hashiradokei,grandfather clock,object,N2,柱時計が鳴り響いた。,The grandfather clock chimed.,,noun,,low,LHHHHL
voc2726,電柱,でんちゅう,k0714,denchuu,utility pole; telegraph pole,object,N2,電柱に張り紙がしてあった。,A notice was posted on the utility pole.,,noun,,medium,LHHL
voc2727,祭り,まつり,k0715,matsuri,festival; celebration,society,N2,夏祭りに行った。,I went to the summer festival.,,noun,,very high,LHL
voc2728,祭日,さいじつ,k0715,saijitsu,national holiday; festival day,time,N2,祭日は仕事が休みだ。,I have the day off on national holidays.,,noun,,medium,LHHL
voc2729,筆記,ひっき,k0716,hikki,note-taking; writing,education,N2,授業中に筆記した。,I took notes during class.,,noun,,medium,LHL
voc2730,筆者,ひっしゃ,k0716,hissha,author; writer,people,N2,筆者はこの分野の専門家だ。,The author is an expert in this field.,,noun,,medium,LHL
voc2731,鉛筆,えんぴつ,k0716,enpitsu,pencil,object,N2,鉛筆で絵を描いた。,I drew a picture with a pencil.,,noun,,very high,LHHL
voc2732,暑中見舞い,しょちゅうみまい,k0717,shochuumimai,summer greeting card,society,N1,暑中見舞いを書いた。,I wrote a summer greeting card.,,noun,,medium,LHHHHHHL
voc2733,猛暑,もうしょ,k0717,mousho,intense heat; scorching summer,nature,N1,今年は猛暑が続いている。,This year the intense heat continues.,,noun,,medium,LHHL
voc2734,第一,だいいち,k0718,daiichi,first; number one; foremost,abstract,N1,健康が第一だ。,Health comes first.,,noun / adjective,,high,LHHL
voc2735,第二次世界大戦,だいにじせかいたいせん,k0718,dainijisekaitaisen,World War II,abstract,N1,第二次世界大戦は1945年に終わった。,World War II ended in 1945.,,noun,,medium,LHHHHHHHHHL
voc2736,落第,らくだい,k0718,rakudai,failing a grade; flunking,education,N1,試験に落第した。,I failed the exam.,,noun,,medium,LHHL
voc2737,結果,けっか,k0719,kekka,result; outcome; consequence,abstract,N1,試験の結果が出た。,The exam results came out.,,noun,,very high,LHL
voc2738,結論,けつろん,k0719,ketsuron,conclusion,abstract,N1,会議で結論が出た。,A conclusion was reached at the meeting.,,noun,,high,LHHL
voc2739,結局,けっきょく,k0719,kekkyoku,in the end; after all; ultimately,abstract,N1,結局どうなったの？,What happened in the end?,,adverb,,very high,LHHL
voc2740,案内,あんない,k0720,annai,guidance; information; announcement,abstract,N1,駅の案内所に行った。,I went to the information desk at the station.,,noun,,very high,LHHL
voc2741,提案,ていあん,k0720,teian,proposal; suggestion,abstract,N1,新しい提案をした。,I made a new proposal.,,noun,,high,LHHL
voc2742,草案,そうあん,k0720,souan,draft; rough plan,abstract,N1,法律の草案を作成した。,We drafted a law.,,noun,,low,LHHL
voc2743,整理,せいり,k0721,seiri,arrangement; sorting; putting in order,action,N1,部屋を整理した。,I tidied up the room.,,noun,,high,LHL
voc2744,整備,せいび,k0721,seibi,maintenance; servicing,action,N1,車の整備をした。,I serviced the car.,,noun,,medium,LHL
voc2745,整形,せいけい,k0721,seikei,plastic surgery; orthopedics,health,N1,整形手術を受けた。,I had plastic surgery.,,noun,,medium,LHL
voc2746,容器,ようき,k0722,youki,container; vessel,object,N1,食べ物を容器に入れた。,I put the food in a container.,,noun,,high,LHL
voc2747,電器,でんき,k0722,denki,electric appliance,object,N1,電器店で冷蔵庫を買った。,I bought a refrigerator at an appliance store.,,noun,,medium,LHL
voc2748,器用,きよう,k0722,kiyou,dexterous; skilled; clever,description,N1,彼は器用な人だ。,He is a dexterous person.,,noun / adjective,,medium,LHL
voc2749,健康,けんこう,k0723,kenkou,health; good health,health,N1,健康のために運動する。,I exercise for my health.,,noun,,very high,LHHL
voc2750,健在,けんざい,k0723,kenzai,in good health; still going strong,health,N1,祖父はまだ健在だ。,My grandfather is still in good health.,,noun / adjective,,medium,LHHL
voc2751,健やか,すこやか,k0723,sukoyaka,healthy; sound; robust,health,N1,健やかに育ってほしい。,I hope she grows up healthy.,,adjective,,medium,LHHHH
voc2752,目標,もくひょう,k0724,mokuhyou,goal; target; aim,abstract,N1,目標を達成した。,I achieved my goal.,,noun,,very high,LHHHH
voc2753,標準,ひょうじゅん,k0724,hyoujun,standard; norm,abstract,N1,標準的な方法で行う。,We proceed using the standard method.,,noun,,high,LHHHL
voc2754,司会,しかい,k0725,shikai,moderator; master of ceremonies,people,N1,彼女が司会を務めた。,She served as the moderator.,,noun,,high,LHL
voc2755,司法,しほう,k0725,shihou,judiciary; administration of justice,society,N1,司法制度の改革が必要だ。,Reform of the judicial system is needed.,,noun,,medium,LHL
voc2756,健康保険,けんこうほけん,k0726,kenkouhhoken,health insurance,health,N1,健康保険に加入している。,I am enrolled in health insurance.,,noun,,high,LHHHHHL
voc2757,康復,こうふく,k0726,koufuku,recovery; recuperation,health,N1,手術後の康復を願う。,I wish for recovery after surgery.,,noun,,low,LHHL
voc2758,上級,じょうきゅう,k0727,joukyuu,advanced level; upper class,education,N1,上級クラスに進んだ。,I advanced to the upper class.,,noun,,high,LHHL
voc2759,同級生,どうきゅうせい,k0727,doukyuusei,classmate,people,N1,同級生と再会した。,I reunited with my classmate.,,noun,,high,LHHHHH
voc2760,救助,きゅうじょ,k0728,kyuujo,rescue; relief,action,N1,遭難者を救助した。,The stranded person was rescued.,,noun,,medium,LHHL
voc2761,救急車,きゅうきゅうしゃ,k0728,kyuukyuusha,ambulance,health,N1,救急車を呼んだ。,I called an ambulance.,,noun,,very high,LHHHHL
voc2762,節約,せつやく,k0729,setsuyaku,economizing; saving,abstract,N1,電気を節約している。,I am conserving electricity.,,noun,,high,LHHL
voc2763,季節の変わり目,きせつのかわりめ,k0729,kisetsu no kawarime,change of seasons,nature,N1,季節の変わり目は体調を崩しやすい。,You tend to get sick at the change of seasons.,,noun phrase,,medium,LHHLLLHHHH
voc2764,号泣,ごうきゅう,k0730,goukyuu,crying hard; wailing,feeling,N1,映画を見て号泣した。,I cried my eyes out watching the movie.,,noun,,medium,LHHL
